[1/5] Prepare 2025 raw papers: outputs/querycentric_2025_10_v1/raw_2025_300.jsonl
2026-04-13 07:08:11,375 | INFO | Reading CSV: /ssd/wangyuyang/git/data/raw_data/nature_springer_2025.csv
2026-04-13 07:08:18,120 | INFO | Prepared 10 records -> outputs/querycentric_2025_10_v1/raw_2025_300.jsonl
[2/5] Classify and filter cross-disciplinary papers: outputs/querycentric_2025_10_v1/classified_2025_300_crossdisc.jsonl
2026-04-13 07:08:22,043 | INFO | Loaded taxonomy with 50 L1 categories from /ssd/wangyuyang/git/benchmark/data/msc_converted.json
2026-04-13 07:08:24,775 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:24,952 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:25,030 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:25,050 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:25,132 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:25,140 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:25,457 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:25,995 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:26,154 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:26,574 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:26,665 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:26,680 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:26,926 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:26,980 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:26,999 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:27,028 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:27,790 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:28,117 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:28,326 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-13 07:08:28,374 | INFO | HTTP Request: POST https://apifs.shubiaobiao.cn/v1/chat/completions "HTTP/1.1 200 OK"
